award_id,player_id,award_name,league,award_date
6343,p48009,Best receiver,BRD Bundesliga,1986
6344,p5651,MVP,Danish VolleyLigaen,2017
6345,p41223,Best middle-blocker,Japan V.League Division 1,2012
6346,p34690,Best opposite,Balkan Championships U21,2021
6347,p26218,Best spiker,Canada West Championship,2018
6348,p36385,Best receiver,Central America Championship U19,2013
6349,p41508,Best receiver,South American Championship U19,2012
6350,p1918,MVP,KOVO Cup,2012
6351,p1918,Best server,Asian Championships,2011
6352,p1918,Best scorer,Asian Championships,2009
6353,p1918,Best server,Asian Championships,2009
6354,p41438,Best setter,Asian Club Championship,2005
6355,p2474,Best middle-blocker,Asian Club Championship,2017
6356,p2474,Best blocker,Asian Club Championship,2011
6357,p35382,Best opposite,Central American Championship U21,2015
6358,p7803,Best scorer,Greek A1 League,2018
6359,p7803,Best scorer,Greek A1 League,2017
6360,p7803,Best opposite,Greek A1 League,2017
6361,p8099,Best outside hitter,South American Championship U21,2018
6362,p8099,MVP,South American Championship U19,2016
6363,p8099,MVP,South American Championship U17,2014
6364,p43693,MVP,MIVA Conference,1968
6365,p23612,MVP,Ukrainian Superliga,2018
6366,p23612,Best outside hitter,Ukrainian Superliga,2017
6367,p17571,Best middle-blocker,Pan American Cup,2015
6368,p17571,Best middle-blocker,Pan American Cup U23,2014
6369,p73923,Best outside hitter,Asian Championships,1989
6370,p73923,Best spiker,World Championships U21,1987
6371,p73923,Best outside hitter,Korean V-League,1990
6372,p73923,Best outside hitter,Korean V-League,1991
6373,p2935,Best receiver,Italian Serie A1,2020
6374,p2935,Best receiver,Italian Cup,2020
6375,p2935,Best libero,European Championships,2019
6376,p2935,Best digger,Challenger Cup,2019
6377,p2935,Best libero,Challenger Cup,2019
6378,p2935,Best libero,Slovenian Cup,2018
6379,p2935,Best receiver,Champions League,2018
6380,p101472,Best server,European Championships U18,2022
6381,p22435,MVP,African Club Championships,2012
6382,p22435,Best scorer,African Championship,2003
6383,p33454,Best middle-blocker,Central America Championship U19,2019
6384,p1970,Best server,World Championships,1986
6385,p112056,Best outside hitter,FISU America Games,2022
6386,p761,Best middle-blocker,Champions League,2014
6387,p761,Best blocker,CEV Cup,2010
6388,p761,Best blocker,Italian Serie A1,2008
6389,p5458,Best middle-blocker,French Ligue B,2011
6390,p88491,Best blocker,European Championships U18,2022
6391,p326,Best scorer,Challenge Cup,2019
6392,p4654,Best spiker,Asian Championships U20,2012
6393,p3189,Best spiker,World Championships U21,2015
6394,p3189,Best receiver,Turkish Cup,2014
6395,p35795,Best server,Central America Championship U23,2016
6396,p7044,Best middle-blocker,World Championships U19,2017
6397,p1929,Best libero,NORCECA Championships,2021
6398,p1929,Best receiver,CEV Cup,2018
6399,p1929,Best receiver,Finnish Cup,2016
6400,p1929,Best libero,Finnish Cup,2016
6401,p1929,Best digger,NORCECA Championships,2015
6402,p1929,Best libero,NORCECA Championships,2015
6403,p1929,Best libero,NORCECA Championships,2013
6404,p1929,Best digger,NORCECA Championships,2013
6405,p1929,Best receiver,World Championships U19,2007
6406,p1929,Best digger,NORCECA Championship U21,2006
6407,p66376,Best blocker,Indonesian Proliga,2015
6408,p1231,Best setter,NCAA,2004
6409,p1231,Best setter,NCAA,2007
6410,p68719,Best opposite,Korea Corporates Volleyball Federation,1968
6411,p3385,MVP,Japanese Emperor's Cup All Japan Championship,2022
6412,p3924,Best spiker,Challenge Cup,2013
6413,p3385,Best outside hitter,Asian Club Championship,2021
6414,p3385,Best outside hitter,Kurowashiki Tournament,2021
6415,p2500,MVP,Asian Championships U18,2008
6416,p3385,Best outside hitter,Japan V.League Division 1,2021
6417,p2500,Best setter,Asian Championships U20,2008
6418,p3385,Best outside hitter,Japan V.League Division 1,2020
6419,p3385,MVP,German Cup,2017
6420,p3385,Best server,German Bundesliga,2017
6421,p3385,Best spiker,World Championships U19,2009
6422,p1242,Best blocker,Finnish Lentopallon Mestaruusliiga,2013
6423,p24496,Best middle-blocker,Asian Cup,2022
6424,p325,MVP,CEV Cup,2016
6425,p325,Best opposite,CEV Cup,2016
6426,p325,Best server,French Ligue A,2016
6427,p325,Best opposite,French Ligue A,2013
6428,p325,Best opposite,French Ligue A,2012
6429,p325,Best opposite,French Ligue A,2011
6430,p1853,Best scorer,The Olympic Qualification,2008
6431,p102091,Best receiver,South American Championship,2007
6432,p1853,Best server,The Olympic Qualification,2008
6433,p1853,MVP,Japan V.League Division 1,2007
6434,p538,Best outside hitter,Belgian Liga A,2020
6435,p1853,Best opposite,Japan V.League Division 1,2007
6436,p24500,Best middle-blocker,Iran Super League,2021
6437,p1853,Best scorer,The Olympic Qualification,2004
6438,p427,Best middle-blocker,Spanish Superliga,2017
6439,p1853,MVP,World Cup,2003
6440,p427,Best blocker,Spanish Superliga,2017
6441,p1853,Best scorer,World Cup,2003
6442,p427,Best middle-blocker,Spanish Superliga,2016
6443,p1853,Best middle-blocker,Kurowashiki Tournament,2001
6444,p427,Best blocker,European Golden League,2012
6445,p94,Best blocker,European Championships,2017
6446,p427,Best blocker,CEV Olympic Qualification,2012
6447,p94,Best blocker,Italian Cup,2016
6448,p427,Best blocker,Spanish Superliga,2010
6449,p94,Best blocker,World League,2016
6450,p427,Best middle-blocker,Spanish Superliga,2010
6451,p94,Best blocker,CEV Olympic Qualification,2016
6452,p94,Best blocker,Champions League,2015
6453,p17567,Best libero,Pan American Cup U23,2014
6454,p94,Best blocker,Italian Serie A1,2014
6455,p94,Best middle-blocker,Italian Serie A1,2014
6456,p2734,Best outside hitter,Japan V.League Division 1,2014
6457,p11767,Best outside hitter,French Ligue A,2020
6458,p17567,Best digger,Pan American Cup U23,2014
6459,p4286,Best spiker,CEV Cup,2014
6460,p5250,Best middle-blocker,Swiss League,2012
6461,p5250,Best middle-blocker,Swiss League,2005
6462,p28856,Best libero,Pan American Games U23,2021
6463,p1848,Best server,Asian Championships,2003
6464,p28856,Best libero,South American Championship U19,2018
6465,p1848,Best blocker,Grand Champions Cup,1997
6466,p7026,Best spiker,Türkiye Erkekler Voleybol Ligi,2020
6467,p1110,Best setter,European Championships,2007
6468,p11428,Best libero,NORCECA Championships,2017
6469,p1110,Best setter,Russian Cup,2005
6470,p11428,Best digger,Central America Championship U23,2016
6471,p1110,Best server,World League,2002
6472,p11428,Best libero,Central America Championship U23,2016
6473,p1110,Best setter,World League,2002
6474,p22562,Best middle-blocker,Big West Conference,2018
6475,p164,Best outside hitter,Spanish Superliga,2019
6476,p34585,Best scorer,European Championship U22 Qualification,2022
6477,p164,Best outside hitter,Spanish Superliga,2016
6478,p82735,Best middle-blocker,All Japan High School Championship,2021
6479,p164,Best outside hitter,Spanish Superliga,2015
6480,p164,Best scorer,Spanish Superliga,2013
6481,p164,Best outside hitter,Spanish Superliga,2013
6482,p2817,Best outside hitter,Cyprus Division 1,2020
6483,p24205,Best server,Chinese Volleyball League,2010
6484,p2817,Best server,Greek A1 League,2016
6485,p110842,Best blocker,UAAP,2008
6486,p2817,Best server,Pan American Cup,2016
6487,p110842,Best blocker,UAAP,2006
6488,p2817,Best server,Finnish Lentopallon Mestaruusliiga,2015
6489,p110842,Best blocker,UAAP,2009
6490,p2817,Best digger,NCAA,2013
6491,p25719,Best setter,NCAA,1989
6492,p2817,Best libero,NCAA,2013
6493,p2817,Best server,NORCECA Championship U21,2012
6494,p16711,Best digger,Pan American Cup U21,2017
6495,p25719,MVP,Kurowashiki Tournament,1995
6496,p110849,MVP,UAAP,2007
6497,p25719,Best setter,Kurowashiki Tournament,1995
6498,p3863,Best middle-blocker,NORCECA Championships,2013
6499,p749,MVP,Belgian Liga A,2011
6500,p3863,Best blocker,Pan American Cup,2011
6501,p749,Best libero,European Golden League,2008
6502,p63556,Best opposite,Korean V-League,1990
6503,p749,Best libero,European Championships U20,2004
6504,p63556,MVP,Korean V-League,1993
6505,p63556,Best opposite,Korean V-League,1993
6506,p63556,Best server,Korean V-League,2002
6507,p8285,Best server,Portuguese Divisão 1,2021
6508,p63556,Best digger,Korean V-League,2002
6509,p6221,Best receiver,Baltic League,2018
6510,p39675,MVP,Indonesian Proliga,2010
6511,p6221,Best outside hitter,Latvian League,2018
6512,p41009,Best libero,Korean President's Cup U19,2015
6513,p934,Best digger,Polish Cup,2016
6514,p42118,Best digger,Pan American Cup U21,2015
6515,p24504,Best setter,National Volleyball Association,2020
6516,p11692,Best blocker,Japan V.League Division 1,2020
6517,p41081,Best outside hitter,Pan American Cup U19,2017
6518,p11692,Best middle-blocker,Japan V.League Division 1,2020
6519,p33861,Best opposite,European Championships U20,2022
6520,p11692,Best blocker,Japan V.League Division 1,2019
6521,p33861,Best opposite,World Championships U19,2021
6522,p11692,Best spiker,Japan V.League Division 1,2019
6523,p11692,Best middle-blocker,Japan V.League Division 1,2019
6524,p11692,Best middle-blocker,Japan V.League Division 1,2018
6525,p33861,MVP,World Championships U19,2021
6526,p26810,Best receiver,Spanish Superliga,2015
6527,p43371,Best libero,German Bundesliga,2001
6528,p26810,Best libero,Spanish Superliga,2015
6529,p26810,Best receiver,Spanish Superliga,2014
6530,p26810,Best libero,Spanish Superliga,2014
6531,p43371,Best digger,German Bundesliga,2001
6532,p27016,Best digger,African Club Championships,2014
6533,p78989,Best libero,Peruvian League,2022
6534,p2757,Best blocker,Brazilian Superliga,2004
6535,p46617,Best libero,Omani League Division 1,2007
6536,p11462,Best middle-blocker,NCAA,1981
6537,p11462,Best middle-blocker,NCAA,1982
6538,p11462,Best middle-blocker,NCAA,1983
6539,p217,Best setter,Brazilian Superliga,2002
6540,p979,Best receiver,European Golden League,2014
6541,p1219,MVP,Italian Supercup,2013
6542,p5137,Best opposite,Spanish Cup,2021
6543,p5137,MVP,Spanish Superliga,2021
6544,p26810,Best digger,The Olympic Qualification,2008
6545,p26810,Best receiver,German Bundesliga,2005
6546,p5137,Best server,Spanish Superliga,2021
6547,p26810,Best libero,German Bundesliga,2005
6548,p26810,Best receiver,German Bundesliga,2004
6549,p26810,Best libero,German Bundesliga,2003
6550,p5137,Best opposite,Spanish Superliga,2021
6551,p26810,Best libero,German Bundesliga,2002
6552,p40728,Best middle-blocker,Philippines Open Conference,2015
6553,p79077,Best setter,Korean V-League,1990
6554,p34129,Best receiver,Korean V-League,2016
6555,p34129,MVP,Korea Corporates Volleyball Federation,2012
6556,p65474,Best libero,Bulgarian League,2021
6557,p40784,Best opposite,PSL Grand Prix,2012
6558,p40784,Best receiver,UAAP,2008
6559,p1832,MVP,Greek A1 League,2020
6560,p2742,Best blocker,Korean V-League,2021
6561,p2742,Best middle-blocker,Korean V-League,2021
6562,p1219,Best server,NORCECA Championships,2005
6563,p2742,Best blocker,Korean V-League,2020
6564,p1832,Best setter,Greek A1 League,2020
6565,p2742,Best middle-blocker,Korean V-League,2020
6566,p2742,Best middle-blocker,Korean V-League,2019
6567,p4351,Best scorer,NORCECA Pan American Cup Final Six,2022
6568,p2742,Best blocker,Korean V-League,2019
6569,p4048,Best spiker,French Ligue A,2016
6570,p2742,Best middle-blocker,Asian Championships,2019
6571,p2742,Best blocker,Asian Championships,2019
6572,p4351,Best opposite,Pan American Cup,2021
6573,p2742,Best middle-blocker,Korean V-League,2018
6574,p2742,Best blocker,Korean V-League,2018
6575,p55200,Best receiver,European Championships U18,2022
6576,p2742,Best middle-blocker,Korean V-League,2017
6577,p2742,Best blocker,Korean V-League,2017
6578,p4351,Best scorer,Pan American Cup,2021
6579,p2742,MVP,Korean V-League,2017
6580,p2742,Best middle-blocker,Korean V-League,2016
6581,p55200,Best libero,European Championships U17,2021
6582,p2742,Best blocker,Korean V-League,2013
6583,p2742,Best blocker,Korean V-League,2012
6584,p2742,Best blocker,Korean V-League,2011
6585,p4351,Best opposite,NORCECA Championships,2021
6586,p1021,Best digger,World Cup,2011
6587,p101045,Best blocker,Grand Champions Cup,1993
6588,p1021,Best receiver,German Bundesliga,2011
6589,p1021,Best receiver,German Bundesliga,2009
6590,p4351,Best scorer,NORCECA Championships,2021
6591,p1021,Best digger,World Championships U21,2003
6592,p3082,MVP,Turkish Supercup,2022
6593,p3082,Best setter,European Golden League,2022
6594,p3082,MVP,Türkiye Erkekler Voleybol Ligi,2021
6595,p3082,Best setter,Türkiye Erkekler Voleybol Ligi,2021
6596,p3082,Best setter,Champions League,2021
6597,p3082,MVP,Türkiye Erkekler Voleybol Ligi,2020
6598,p3082,Best setter,Türkiye Erkekler Voleybol Ligi,2020
6599,p3082,MVP,European Golden League,2019
6600,p3082,Best setter,Turkish Cup,2018
6601,p3082,Best setter,Türkiye Erkekler Voleybol Ligi,2015
6602,p3082,Best setter,Türkiye Erkekler Voleybol Ligi,2011
6603,p3082,Best setter,Türkiye Erkekler Voleybol Ligi,2010
6604,p3082,Best blocker,Türkiye Erkekler Voleybol Ligi,2009
6605,p3082,Best setter,Türkiye Erkekler Voleybol Ligi,2007
6606,p4751,Best middle-blocker,Japan V.League Division 1,2019
6607,p101045,MVP,Kurowashiki Tournament,1991
6608,p34816,Best outside hitter,Amateur French Cup,2016
6609,p34816,Best scorer,Amateur French Cup,2016
6610,p4351,Best scorer,NORCECA Championships,2019
6611,p34816,Best spiker,Amateur French Cup,2016
6612,p101045,MVP,Kurowashiki Tournament,1993
6613,p1190,Best outside hitter,French Ligue A,2016
6614,p1190,Best spiker,French Ligue A,2015
6615,p4351,Best opposite,Spanish Superliga,2018
6616,p40724,Best opposite,Philippines Open Conference,2017
6617,p40724,Best opposite,Philippines Open Conference,2021
6618,p34388,Best server,Italian Serie A1,1990
6619,p40724,MVP,Philippines Open Conference,2018
6620,p40724,Best opposite,Philippines Open Conference,2018
6621,p4351,Best opposite,Pan American Cup,2016
6622,p40724,Best opposite,Philippines Collegiate Conference,2014
6623,p60903,Best setter,South American Championship U21,2022
6624,p36918,Best middle-blocker,Ukrainian Druga Liga,2019
6625,p74002,Best outside hitter,Korea Corporates Volleyball Federation,1968
6626,p440,Best setter,Spanish Superliga,2016
6627,p74002,MVP,Korean Comprehensive Championship,1968
6628,p30680,Best spiker,Belgian Liga A,2007
6629,p2233,Best server,Icelandic League,2018
6630,p2233,Best server,Polish PlusLiga,2001
6631,p440,MVP,Spanish SuperCup,2012
6632,p4329,Best opposite,Viacheslav Platonov Memorial,2021
6633,p43450,MVP,Dutch Eredivisie,1982
6634,p4329,Best server,Challenger Cup,2019
6635,p4329,Best scorer,Challenger Cup,2019
6636,p41409,Best blocker,Asian Club Championship,2005
6637,p4329,Best opposite,Challenger Cup,2019
6638,p17246,Best middle-blocker,Danish VolleyLigaen,2021
6639,p4329,Best spiker,Italian Serie A1,2016
6640,p32828,Best scorer,Korean V-League,2021
6641,p87334,MVP,Korea Corporates Volleyball Federation,2017
6642,p32828,Best spiker,Korean V-League,2021
6643,p58145,Best libero,National Volleyball Association,2020
6644,p32828,Best server,Korean V-League,2021
6645,p32828,MVP,Korean V-League,2021
6646,p43279,MVP,Belgian Liga A,1972
6647,p32828,Best opposite,Korean V-League,2021
6648,p244,Best spiker,Belarussian Cup,2020
6649,p32828,Best scorer,Korean V-League,2020
6650,p32828,Best opposite,Korean V-League,2020
6651,p43279,MVP,Belgian Liga A,1974
6652,p32828,Best scorer,Serbian Super League,2019
6653,p32828,Best server,Serbian Super League,2019
6654,p244,Best spiker,Belarussian League,2019
6655,p32828,Best outside hitter,Serbian Super League,2019
6656,p43279,MVP,Belgian Liga A,1975
